ad_id,landing_page_id,name,sample_type,page_type,parent_url,landing_url,ad_platform,ad_platform_type,ad_screenshot,page_screenshot
429159,123763,Supplements,misinfo,article,https://www.prisonplanet.com/historian-slams-greta-thunberg-i-dont-see-her-in-beijing-or-delhi.html,https://www.infowarsstore.com/winter-sun-vitamin-d?ims=zsnlc&utm_campaign=IWL-JanSales-+WinterSun&utm_source=Infowars.com&utm_medium=Banner&utm_content=Cleanse%26Boost-WinterSun-300-250.png,Google,Display,screenshots/69349bc4-6828-4da5-aca5-0b3e7ea0e709.png,external_screenshots/295b7fb1-8827-497c-afc3-f402208e7b51.png
333484,96537,Supplements,misinfo,article,https://www.rawstory.com/2020/01/trump-urges-mops-and-buckets-as-his-superior-response-to-rising-sea-levels-from-climate-change/,https://weeklypenny.com/relieve-tinnitus-with-this-simple-tip-no-surgery.php?aff=1561&sub=MRFB_TINNITUS&pub=&aux=&xcode=b59bfe85-11d8-46ee-b6d4-a1b2672faa1f&ver=Relieve%20Tinnitus%20with%20this&aff_unique1=,,,screenshots/52b21199-f2cf-444a-bfae-d8ceb591272a.png,external_screenshots/389c22e3-fc3e-4c12-b85e-50479721aa1a.png
385782,112790,Supplements,misinfo,article,https://www.infowars.com/fake-news-alert-msm-fails-with-virginia-2nd-amendment-march-fear-mongering/,https://www.infowarsstore.com/pollen-block?ims=jvmxy&utm_campaign=IWL-JanSales-+PollenBlock&utm_source=Infowars.com&utm_medium=Banner&utm_content=Cleanse%26Boost-PollenBlock-620-100.png,Google,Display,screenshots/1528aa69-e327-4d78-a4a3-85b7ecbe5d4b.png,external_screenshots/3fd70382-8f1f-43a7-914b-9e128070f0b8.png
297678,86080,Supplements,misinfo,article,https://reductress.com/post/how-to-chew-all-the-skin-off-the-sides-of-your-fingers-without-it-going-to-your-thighs/,https://thegutrehab.com/191107A.php?n=tba,Taboola,Native,screenshots/4c7b7657-6488-4c21-bba2-8ee7061143b6.png,external_screenshots/9ab416ff-fbf6-4188-abf5-ced0b9929ca9.png
393324,114918,Supplements,misinfo,home,https://www.doctoroz.com/,https://www.doctoroz.com/page/usana-cellsentials-usanimals-sweepstakes,Google,Display,screenshots/073b8ea5-cc7c-4997-8f42-a75736cac276.png,external_screenshots/17433908-ee6e-4854-bc13-1a803c321465.png
393364,114927,Supplements,misinfo,home,https://www.doctoroz.com/,https://www.doctoroz.com/page/usana-cellsentials-usanimals-sweepstakes,Google,Display,screenshots/2d1bb92f-8226-4547-8e6b-5e32e6ded20b.png,external_screenshots/17433908-ee6e-4854-bc13-1a803c321465.png
393376,114930,Supplements,misinfo,home,https://www.doctoroz.com/,https://www.doctoroz.com/page/usana-cellsentials-usanimals-sweepstakes,Google,Display,screenshots/f1a8b318-289c-4156-914b-3b20ccfc06a6.png,external_screenshots/17433908-ee6e-4854-bc13-1a803c321465.png
393421,114947,Supplements,misinfo,article,https://www.doctoroz.com/article/oral-health-liver-cancer-could-be-linked-according-one-few-studies-subject,https://www.doctoroz.com/feature/system-20,Google,Display,screenshots/d4b67d90-cec4-47f1-a99d-8b7e085fe91c.png,external_screenshots/f6c926c5-20de-4ef1-8059-4fbbf5887d6b.png
393511,114975,Supplements,misinfo,article,https://www.doctoroz.com/article/oral-health-liver-cancer-could-be-linked-according-one-few-studies-subject,https://www.doctoroz.com/feature/system-20,Google,Display,screenshots/04765248-57d9-4602-869d-c06ce74e3ca4.png,external_screenshots/f6c926c5-20de-4ef1-8059-4fbbf5887d6b.png
393532,114977,Supplements,misinfo,article,https://www.doctoroz.com/article/oral-health-liver-cancer-could-be-linked-according-one-few-studies-subject,https://www.doctoroz.com/feature/system-20,Google,Display,screenshots/9d12f7d9-f7f9-446b-899f-5e8bd580292e.png,external_screenshots/f6c926c5-20de-4ef1-8059-4fbbf5887d6b.png
344753,99740,Supplements,misinfo,article,https://www.dailysignal.com/2020/01/17/6-key-points-from-report-to-secret-court-on-fbi-spying/?utm_source=rss&utm_medium=rss&utm_campaign=6-key-points-from-report-to-secret-court-on-fbi-spying,https://thegutrehab.com/181129A.php?n=aff,RevContent,Native,screenshots/baf1df45-c384-4dbb-8bf1-eb47c05b4f40.png,external_screenshots/7c557837-b8ab-4728-b3a0-279ad95eedbf.png
344756,99742,Supplements,misinfo,article,https://www.dailysignal.com/2020/01/17/6-key-points-from-report-to-secret-court-on-fbi-spying/?utm_source=rss&utm_medium=rss&utm_campaign=6-key-points-from-report-to-secret-court-on-fbi-spying,https://fastnailsolution.com/prelander/,RevContent,Native,screenshots/9997e9f0-f187-4016-a582-957ebb7cafaf.png,external_screenshots/7c557837-b8ab-4728-b3a0-279ad95eedbf.png
300333,86831,Supplements,misinfo,home,https://www.coasttocoastam.com/,https://www.optharmony.com/dr-sky/,Google,Display,screenshots/50129c59-b65f-4a1f-8e64-e43b0e11970c.png,external_screenshots/2a78fc6a-5ea5-4a1b-a9fc-f39da3dd6ae0.png
346731,100396,Supplements,misinfo,home,https://worldnewsdailyreport.com/,https://bevhillsmd.com/dwf/diy-wrinkle-erasing-method191212A.php?n=tba,,,screenshots/09392a17-e998-41f3-8922-554fb4ab011c.png,external_screenshots/c2669f74-cc7d-4568-b96b-9c2bbcc934b6.png
346734,100398,Supplements,misinfo,home,https://worldnewsdailyreport.com/,https://deepfatsolution.com/cellular-energy191002A.php?n=tba,,,screenshots/bde24a04-df1e-479c-8449-c67824597568.png,external_screenshots/c2669f74-cc7d-4568-b96b-9c2bbcc934b6.png
346762,100407,Supplements,misinfo,article,https://worldnewsdailyreport.com/man-operating-fake-funeral-home-arrested-for-burying-167-corpses-in-his-backyard/,https://thegutrehab.com/200115A.php?n=tba,,,screenshots/389acf70-4fc6-481f-905f-d23eb5b71f55.png,external_screenshots/da019111-82dd-42d6-9e4b-bf01b225e01d.png
346775,100410,Supplements,misinfo,article,https://worldnewsdailyreport.com/man-operating-fake-funeral-home-arrested-for-burying-167-corpses-in-his-backyard/,https://bevhillsmd.com/dwf/diy-wrinkle-erasing-method190610A.php?n=tba,,,screenshots/dd0a3c09-9343-4d09-89b2-c56f8be654b5.png,external_screenshots/da019111-82dd-42d6-9e4b-bf01b225e01d.png
346777,100413,Supplements,misinfo,article,https://worldnewsdailyreport.com/man-operating-fake-funeral-home-arrested-for-burying-167-corpses-in-his-backyard/,https://dogfoodexpose.com/index_191030B.php?n=atba,,,screenshots/5702983e-4116-40c7-a952-858aebbf27d0.png,external_screenshots/da019111-82dd-42d6-9e4b-bf01b225e01d.png
303836,87767,Supplements,misinfo,article,https://sputniknews.com/science/202001171078056066-us-smart-satellite-opens-space-to-artificial-intelligence-networking---lockheed-martin/,https://gutcleanseprotocol.com/gut-cleanse-protocol-200102A.php?n=tba,,,screenshots/435b0a5b-1c80-43ff-b0c7-94b60e37cf2a.png,external_screenshots/28a16b23-ee70-4898-9722-6dd74045f049.png
433935,125009,Supplements,misinfo,article,https://thefederalistpapers.org/opinion/president-trump-says-john-bolton-testify-national-security-problem,https://morningdiscovery.com/health/003/?folder=E032&clickid=94899830&affid=9,RevContent,Native,screenshots/91dc88ee-0c2a-4252-98fc-8edcec4651c3.png,external_screenshots/047cf0a1-2970-40af-ae43-21bdb18050e5.png
306136,88417,Supplements,misinfo,article,https://www.alternet.org/2020/01/jewish-group-fears-trumps-new-push-threatens-the-separation-of-church-and-state/,https://thecaninecode.com/warning-signs-wrong-dog191219B.php?n=rev,RevContent,Native,screenshots/50bf8ace-de29-47e9-be5d-59f997cbbb6b.png,external_screenshots/bc0e54ed-ac93-440a-a00c-ee52f356e30a.png
306151,88421,Supplements,misinfo,article,https://www.alternet.org/2020/01/jewish-group-fears-trumps-new-push-threatens-the-separation-of-church-and-state/,https://catfoodexposed.com/simple-trick-help-your-cat-live-longer200106A.php?n=rev,RevContent,Native,screenshots/968d32e8-824e-4078-961f-b5f4e0f12b28.png,external_screenshots/bc0e54ed-ac93-440a-a00c-ee52f356e30a.png
306156,88426,Supplements,misinfo,article,https://www.alternet.org/2020/01/jewish-group-fears-trumps-new-push-threatens-the-separation-of-church-and-state/,https://nomoredarkspot.com/pl/how-to-remove-the-look-of-age-spots191227A.php?n=dsp,RevContent,Native,screenshots/296da5fd-f5a9-45e3-b0b6-cc6195cc9a7c.png,external_screenshots/bc0e54ed-ac93-440a-a00c-ee52f356e30a.png
350608,101776,Supplements,misinfo,article,https://twitchy.com/jacob-38/2020/01/19/what-in-the-world-maxine-waters-is-out-there-talking-about-another-impeachment-activity/,https://disruptdeepfat.com/200108B/index.php,RevContent,Native,screenshots/f315c374-7f59-4384-892b-4d9ffd58b60c.png,external_screenshots/9e4a3796-fd9b-4961-ac03-4659bff7b340.png
350627,101785,Supplements,misinfo,article,https://twitchy.com/jacob-38/2020/01/19/what-in-the-world-maxine-waters-is-out-there-talking-about-another-impeachment-activity/,https://enhanceyourfoods.com/index.php?n=aff,RevContent,Native,screenshots/4a5eafbb-5eb9-4609-8ad6-14aad7da0f2c.png,external_screenshots/9e4a3796-fd9b-4961-ac03-4659bff7b340.png
350642,101786,Supplements,misinfo,article,https://twitchy.com/jacob-38/2020/01/19/what-in-the-world-maxine-waters-is-out-there-talking-about-another-impeachment-activity/,https://morningdiscovery.com/health/003/?folder=E032&clickid=94768632&affid=9,RevContent,Native,screenshots/9c16b9a3-bc43-4315-8441-5aa39ff8b599.png,external_screenshots/9e4a3796-fd9b-4961-ac03-4659bff7b340.png
413786,119819,Supplements,misinfo,article,https://www.wnd.com/2020/01/biden-bolton-witness-swap-trump-impeachment-trial/,https://articles.comparisons.org/state-seniors-are-saving-thousands-with-new-medicare-options.php?aff=1561&sub=MFRB_Medicare&pub=&aux=&xcode=3508951c-785d-4deb-87d8-effc611910ee&ver=%5Bstate%5D%20Seniors%20Are%20Saving%20Thousands&aff_unique1=,Google,Display,screenshots/8621f69c-23fd-4c96-9aaa-0a8a3fb38854.png,external_screenshots/26d6f314-ccb9-4d35-973f-aacbd649ed49.png
316505,91373,Supplements,misinfo,home,https://www.prisonplanet.com/,https://www.infowarsstore.com/pollen-block?ims=jvmxy&utm_campaign=IWL-JanSales-+PollenBlock&utm_source=Infowars.com&utm_medium=Banner&utm_content=Cleanse%26Boost-PollenBlock-620-100.png,Google,Display,screenshots/a78dcb49-c8e7-4928-adc1-a7e233256459.png,external_screenshots/920aeff8-4db9-4fe2-a213-085040708908.png
316551,91377,Supplements,misinfo,home,https://www.prisonplanet.com/,https://www.infowarsstore.com/super-female-vitality?ims=sdcly&utm_campaign=IWL-JanSales-+SFV&utm_source=Infowars.com&utm_medium=Banner&utm_content=SFV-300X250,Google,Display,screenshots/fc672dc1-182b-405f-8471-6a3e96ae07d8.png,external_screenshots/920aeff8-4db9-4fe2-a213-085040708908.png
316554,91378,Supplements,misinfo,home,https://www.prisonplanet.com/,https://www.infowarsstore.com/health-and-wellness/infowars-life/super-blue-fluoride-free-toothpaste?ims=vvaeh&utm_campaign=IWL-JanSales-+SuperBlue+c&utm_source=Infowars.com&utm_medium=Banner&utm_content=SBToothpaste-300x250.png,Google,Display,screenshots/66347ffa-5b47-4c67-ad46-59a534548e2d.png,external_screenshots/920aeff8-4db9-4fe2-a213-085040708908.png
316558,91381,Supplements,misinfo,home,https://www.prisonplanet.com/,https://www.infowarsstore.com/superblue-silver-immune-gargle-3-4oz-spray?ims=dpekg&utm_campaign=IWL-JanSales-+ImmuneGargle&utm_source=Infowars.com&utm_medium=Banner&utm_content=Cleanse%26Boost-ImmuneGargle-300-250.png,Google,Display,screenshots/34cedee3-749c-467b-9bf7-81a8b06b7210.png,external_screenshots/920aeff8-4db9-4fe2-a213-085040708908.png
360822,105062,Supplements,misinfo,home,https://thefederalistpapers.org/,https://thegutrehab.com/181129A.php?n=aff,RevContent,Native,screenshots/cbadaae6-aaf2-46ed-b848-8c1a23980eaf.png,external_screenshots/b0eb3bb0-6590-4adb-b6fa-e223a886a5ed.png
360827,105065,Supplements,misinfo,home,https://thefederalistpapers.org/,https://fastnailsolution.com/prelander/,RevContent,Native,screenshots/037ccddc-4e34-44e5-bdba-3d09896b27bd.png,external_screenshots/b0eb3bb0-6590-4adb-b6fa-e223a886a5ed.png
360921,105102,Supplements,misinfo,home,https://www.americanthinker.com/,https://nomoredarkspot.com/pl/how-to-remove-the-look-of-age-spots200117A.php?n=dsp,Google,Display,screenshots/3a4baeb3-9cdf-4e24-98ce-fa76971afb06.png,external_screenshots/9a4a61ee-4517-4a77-b000-2d9e2763fc6f.png
360930,105105,Supplements,misinfo,home,https://www.americanthinker.com/,https://nomoredarkspot.com/pl/how-to-remove-the-look-of-age-spots200117A.php?n=dsp,Google,Display,screenshots/ad4babd4-e237-4f58-b4f8-2b411b7eeccf.png,external_screenshots/9a4a61ee-4517-4a77-b000-2d9e2763fc6f.png
360981,105119,Supplements,misinfo,article,https://www.americanthinker.com/articles/2020/01/the_trumpgrabbed_schrodingers_pussy_theory.html,https://nomoredarkspot.com/pl/how-to-remove-the-look-of-age-spots200117A.php?n=dsp,Google,Display,screenshots/793fbde3-a4f6-4ee0-8337-9c57334bae54.png,external_screenshots/163676e5-45e4-45a3-aa78-24ee02cd154f.png
361115,105150,Supplements,misinfo,article,https://www.americanthinker.com/articles/2020/01/the_trumpgrabbed_schrodingers_pussy_theory.html,https://nomoredarkspot.com/pl/how-to-remove-the-look-of-age-spots200117A.php?n=dsp,Google,Display,screenshots/6d235229-658e-46bf-b47f-36a1f6d37964.png,external_screenshots/163676e5-45e4-45a3-aa78-24ee02cd154f.png
318064,91798,Supplements,misinfo,home,http://www.trueactivist.com/,https://gutcleanseprotocol.com/gut-cleanse-protocol-200102A.php?n=tba,,,screenshots/d17258c7-c132-4fbb-993a-b3b8b0da9c49.png,external_screenshots/ca267555-99a0-4e0f-9a78-3b6dd9c4273b.png
318097,91806,Supplements,misinfo,article,http://www.trueactivist.com/this-baby-attaches-itself-to-a-golden-retriever-surprising-the-dogs-owner-one-morning-t1/,https://gutcleanseprotocol.com/gut-cleanse-protocol-200102A.php?n=tba,,,screenshots/cf054e71-783d-41a5-8204-9c091e4779e9.png,external_screenshots/440b07e4-535c-4cbe-9bf3-b1db547cf260.png
419725,121347,Supplements,misinfo,article,https://www.coasttocoastam.com/guest/elvidge-jim/7133,https://criticalhealthnews.com/,Google,Display,screenshots/00e16f22-3b46-4d27-a073-cbd41e81593c.png,external_screenshots/de59279e-a141-4b51-a772-f312e9cebe7b.png
419727,121349,Supplements,misinfo,article,https://www.coasttocoastam.com/guest/elvidge-jim/7133,https://pro.nutritionandhealing.com/p/NAH190306A/PNAHW106/?h=true,Google,Display,screenshots/448b427b-151d-43ca-879c-6f202fb510d4.png,external_screenshots/de59279e-a141-4b51-a772-f312e9cebe7b.png
419731,121351,Supplements,misinfo,article,https://www.coasttocoastam.com/guest/elvidge-jim/7133,https://healthylooking.com/,Google,Display,screenshots/98c15c25-6c3d-453b-a646-983a5e0f57ee.png,external_screenshots/de59279e-a141-4b51-a772-f312e9cebe7b.png
369438,107571,Supplements,misinfo,home,https://www.zerohedge.com/,https://www.southbeachdiet.com/home/index.jsp?gclid=EAIaIQobChMIl_Kt0qGS5wIVCeRkCh0ByQBDEAEYASAAEgLXdPD_BwE,Google,Display,screenshots/97d6607c-08f0-4d77-8122-73c3c13a40c4.png,external_screenshots/ee077938-9805-4931-b754-d70f8ab533c2.png
421252,121649,Supplements,misinfo,article,https://themindunleashed.com/2020/01/man-pulled-out-of-car-and-subdued-by-furries-while-assaulting-his-girlfriend.html,https://nomoredarkspot.com/pl/how-to-remove-the-look-of-age-spots200117A.php?n=dsp,RevContent,Native,screenshots/3833ed34-f698-4648-ac15-11472316937f.png,external_screenshots/99758524-40ed-4655-a01e-d7e96351248a.png
429165,123764,Supplements,misinfo,article,https://www.prisonplanet.com/historian-slams-greta-thunberg-i-dont-see-her-in-beijing-or-delhi.html,https://www.infowarsstore.com/lung-cleanse?ims=veqli&utm_campaign=IWL-JanSales-+LungCleanse&utm_source=Infowars.com&utm_medium=Banner&utm_content=Cleanse%26Boost-LungCleanse-300-250.png,Google,Display,screenshots/ab9e2128-5602-409a-b237-8210b0392597.png,external_screenshots/295b7fb1-8827-497c-afc3-f402208e7b51.png
429179,123768,Supplements,misinfo,article,https://www.prisonplanet.com/historian-slams-greta-thunberg-i-dont-see-her-in-beijing-or-delhi.html,https://www.infowarsstore.com/super-female-vitality?ims=sdcly&utm_campaign=IWL-JanSales-+SFV&utm_source=Infowars.com&utm_medium=Banner&utm_content=SFV-300X250,Google,Display,screenshots/59c2a508-8298-4f90-a1aa-763527036f43.png,external_screenshots/295b7fb1-8827-497c-afc3-f402208e7b51.png
429181,123773,Supplements,misinfo,article,https://www.prisonplanet.com/historian-slams-greta-thunberg-i-dont-see-her-in-beijing-or-delhi.html,https://www.infowarsstore.com/health-and-wellness/infowars-life/cleanse-and-boost-challenge-pack?ims=qfhlc&utm_campaign=IWL-JanSales-+CleanseBoostCombo&utm_source=Infowars.com&utm_medium=Banner&utm_content=Cleanse%26Boost--300-250.png,Google,Display,screenshots/d9734fe6-da2b-4fc0-b314-1d12e7915f45.png,external_screenshots/295b7fb1-8827-497c-afc3-f402208e7b51.png
422507,121985,Supplements,misinfo,article,https://www.thegatewaypundit.com/2020/01/corrupt-democrats-puerto-rico-disaster-relief-supplies-found-in-hidden-warehouse-video/,https://www.wayfair.com/gateway.php?refid=PWRINBWF4.Console-Loveseat&pid=2156&pi_adid=508421&pi_clickid=efa35d4da7f8477ea9bea05fd315e5e2&pi_creativeid=546554,PowerInbox,Native,screenshots/e8422a00-8647-4c8a-b074-d58620cd1971.png,external_screenshots/c7bf3eb6-3f99-42bf-8e7a-ac9f61a04bab.png
422546,121995,Supplements,misinfo,article,https://www.thegatewaypundit.com/2020/01/corrupt-democrats-puerto-rico-disaster-relief-supplies-found-in-hidden-warehouse-video/,https://www.neuro-news.online/Todays-News/brain-health/VitoBrain/d/ben-carson/,PowerInbox,Native,screenshots/086d8097-0565-4c3c-8d22-81b7108d64aa.png,external_screenshots/c7bf3eb6-3f99-42bf-8e7a-ac9f61a04bab.png
422549,121998,Supplements,misinfo,article,https://www.thegatewaypundit.com/2020/01/corrupt-democrats-puerto-rico-disaster-relief-supplies-found-in-hidden-warehouse-video/,https://q-grips.com/tools/earcleaning2.php?affId=C8F7AE66&c1=us&c2=uUc_172020&gclid=EAIaIQobChMIiLLO8aiX5wIVjbjsCh2C1AZIEAEYASAAEgLDC_D_BwE,Google,Display,screenshots/5b555b51-9736-4bc2-b366-61ec43a80c12.png,external_screenshots/c7bf3eb6-3f99-42bf-8e7a-ac9f61a04bab.png
423042,122173,Supplements,misinfo,article,https://www.newsmax.com/wayneallynroot/democrats-distraction-impeachment-economy/2020/01/21/id/950639/,https://gutcleanseprotocol.com/?n=db,,,screenshots/60128028-dab8-47d2-b856-ac5a3c11dd41.png,external_screenshots/2e2d5f9c-16cd-45ea-911f-ede0f8096525.png
423049,122176,Supplements,misinfo,article,https://www.newsmax.com/wayneallynroot/democrats-distraction-impeachment-economy/2020/01/21/id/950639/,https://dogfoodexposed.com/?n=db,,,screenshots/0d44413f-ef72-4342-9b4c-761d7899d790.png,external_screenshots/2e2d5f9c-16cd-45ea-911f-ede0f8096525.png
373201,108999,Supplements,misinfo,home,https://www.theblaze.com/,https://www.dr-pedre-md.com/unq-pedreT-tier1/?muted=1&volumeslider=1&arrows=1&cta_refresh=1&source=14&s4=921d1b55-78b7-4506-abdf-a9ebc95a2c78&s5=f1f816aeef8b4154b88d71ef33741bc9,Taboola,Native,screenshots/9a5d4746-d66a-4e94-b309-0687f3ddfa71.png,external_screenshots/ce7e0d31-c460-4466-9da7-eeaac9eaf61a.png
373296,109040,Supplements,misinfo,article,https://www.theblaze.com/news/man-gets-prison-time-for-calling-in-a-bomb-threat-so-he-wouldnt-miss-his-flight,https://thegutcleanse.com/vsl191117A.php?n=tba,Taboola,Native,screenshots/83c229ed-de2b-4d0d-9db5-e080a29b02ed.png,external_screenshots/52d322a6-b42e-4ee5-a881-68e564e98106.png
373305,109043,Supplements,misinfo,article,https://www.theblaze.com/news/man-gets-prison-time-for-calling-in-a-bomb-threat-so-he-wouldnt-miss-his-flight,https://www.dr-pedre-md.com/unq-pedre11/?source=11&s4=0793481a-daee-48e5-87d0-3bb9be70de01&s5=3dc291b0a63649c799d70ed2f5b43105,Taboola,Native,screenshots/91c31e0f-4a33-494c-b23f-d56dc8c31362.png,external_screenshots/52d322a6-b42e-4ee5-a881-68e564e98106.png
373324,109050,Supplements,misinfo,article,https://www.theblaze.com/news/man-gets-prison-time-for-calling-in-a-bomb-threat-so-he-wouldnt-miss-his-flight,https://deepfatsolution.com/cellular-energy191002A.php?n=tba,Taboola,Native,screenshots/a78a23d2-5422-4448-9d81-ada05a3e589a.png,external_screenshots/52d322a6-b42e-4ee5-a881-68e564e98106.png
374357,109376,Supplements,misinfo,home,https://www.breitbart.com/,https://smarterchoicenetwork.com/content/U8OyectNa3h9900?cep=NhQH5qQYaZoxXzxB4nYPfDvC7pXyPdqzWKt4aUgvM8QB02kZJXBtfidsZ2VGTHQBB5_wraN_wrG9PhLHL2v_gFcNeptyOGSeC0FLoqihvpQQ8TER4NJbiQ68HZQc-pWv6zZEEiou7h-lnWk6lfWv4scl27bXWgI16NmTxDzFSRb5jbo7twp-L_ZF8piXBoN5b8lOOxeVwLsXNEK5madOyB2RPiH_bHOnMJ8lcSXN8Nl4zy6nUw3HigxK6HV3Gkq_4LbeyzV93EuteEMoMF1KGBbC6n_M9L5JzZmvQ51NPS0lS4yZfjNNjVbeoVvY9LRA6aODuAkIRmg-ykuFj4PmFLNJ3EwaZPdy7-MVT3_hrZ28v4GDFZs1UTdn2qIrLb95j4b40cH7Ey-LA_oV56ZtbCkVox44UB1rXbOD-K-jIOKmqGtz2ou9hl0fLDQVwJlEdcJMz9JBkKfKGNLPep4GVg&lptoken=150c794154a153a67911&widget_id=86251&content_id=4215564&boost_id=646042&adv_targets=conservative_news&rc_uuid=%7Brc_uuid%7D&rc_uuid=VybjWNjlBfKmLlxqoMFyW4XnrRqcbH5VpzG-uexduxKZBuqD3V3G4wV4DA99Cmz7qMSoBf3D9E9WNrIYRCEQo7Xgx5K6fAvW0kBS8BHgudn9-NMs03R1q4zJKrQ9OdtCkSkuMk7uaJeBVdAiu58Q4LsCmZiPAZn0DGXyvWEwulvwZYPV3dqWnuI_K36xdvga&rev_campaign_id=646042&utm_source=engageim,RevContent,Native,screenshots/da93a045-ae07-481f-b145-66453ee9fe9c.png,external_screenshots/b82fc8ee-3caa-4654-b17d-a26b5cc65965.png
374557,109423,Supplements,misinfo,article,https://www.breitbart.com/2nd-amendment/2020/01/20/watch-2a-activist-media-smearing-virginia-protesters-as-nothing-but-white-rednecks/?utm_source=feedburner&utm_medium=feed&utm_campaign=Feed%3A+breitbart+%28Breitbart+News%29,https://weeklypenny.com/do-this-to-relieve-tinnitus-ringing-ears-watch-video.php?aff=1561&sub=MRFB_TINNITUS&pub=&aux=&xcode=5d4febe0-b05a-4b2a-80ad-3ea0178cb250&ver=Do%20This%20To%20Relieve&aff_unique1=,RevContent,Native,screenshots/f34570de-f2ba-46d7-b7a2-a5a1cf322f8e.png,external_screenshots/2a5273ba-8f39-4607-947d-66582a5158d9.png
374557,109424,Supplements,misinfo,article,https://www.breitbart.com/2nd-amendment/2020/01/20/watch-2a-activist-media-smearing-virginia-protesters-as-nothing-but-white-rednecks/?utm_source=feedburner&utm_medium=feed&utm_campaign=Feed%3A+breitbart+%28Breitbart+News%29,https://weeklypenny.com/do-this-to-relieve-tinnitus-ringing-ears-watch-video.php?aff=1561&sub=MRFB_TINNITUS&pub=&aux=&xcode=5d4febe0-b05a-4b2a-80ad-3ea0178cb250&ver=Do%20This%20To%20Relieve&aff_unique1=,RevContent,Native,screenshots/f34570de-f2ba-46d7-b7a2-a5a1cf322f8e.png,external_screenshots/2a5273ba-8f39-4607-947d-66582a5158d9.png
374563,109430,Supplements,misinfo,article,https://www.breitbart.com/2nd-amendment/2020/01/20/watch-2a-activist-media-smearing-virginia-protesters-as-nothing-but-white-rednecks/?utm_source=feedburner&utm_medium=feed&utm_campaign=Feed%3A+breitbart+%28Breitbart+News%29,https://nomoredarkspot.com/pl/how-to-remove-the-look-of-age-spots200117A.php?n=dsp,RevContent,Native,screenshots/9bb5cdbb-88b9-4335-90d1-d9552ecd63fb.png,external_screenshots/2a5273ba-8f39-4607-947d-66582a5158d9.png
374568,109436,Supplements,misinfo,article,https://www.breitbart.com/2nd-amendment/2020/01/20/watch-2a-activist-media-smearing-virginia-protesters-as-nothing-but-white-rednecks/?utm_source=feedburner&utm_medium=feed&utm_campaign=Feed%3A+breitbart+%28Breitbart+News%29,https://enhanceyourfoods.com/index.php?n=aff,RevContent,Native,screenshots/78f3d7ad-811f-44e5-b1d7-637ffe8ea38b.png,external_screenshots/2a5273ba-8f39-4607-947d-66582a5158d9.png
333033,96439,Supplements,misinfo,home,https://www.newsmax.com/,http://3harmfulfoods.com/?n=db,,,screenshots/e54c0544-0c4f-45ce-b243-0633d720d663.png,external_screenshots/847d3310-4bef-437f-a57c-0ce468d01c07.png
333034,96441,Supplements,misinfo,home,https://www.newsmax.com/,https://thelongevityprotocol.com/indexB_190329A.php?n=db,,,screenshots/1153e4a3-3082-43f4-9a1e-7afa36392e2c.png,external_screenshots/847d3310-4bef-437f-a57c-0ce468d01c07.png
333487,96539,Supplements,misinfo,article,https://www.rawstory.com/2020/01/trump-urges-mops-and-buckets-as-his-superior-response-to-rising-sea-levels-from-climate-change/,https://weeklypenny.com/relieve-tinnitus-with-this-simple-tip-no-surgery.php?aff=1561&sub=MRFB_TINNITUS&pub=&aux=&xcode=0f01d8ca-7c56-40f4-b48f-ea7b77e71806&ver=Relieve%20Tinnitus%20with%20this&aff_unique1=,,,screenshots/c927b957-cf1d-42ea-9d60-c4ad8a665f35.png,external_screenshots/389c22e3-fc3e-4c12-b85e-50479721aa1a.png
333516,96551,Supplements,misinfo,article,https://www.rawstory.com/2020/01/trump-urges-mops-and-buckets-as-his-superior-response-to-rising-sea-levels-from-climate-change/,https://www.arthrozene.com/lubricate2_rev20.php?utm_source=revcontent&utm_medium=native&utm_term=110322&utm_content=4214435&utm_campaign=revcontent_645836&tid=az_rev_645836_4214435&rev_campaign_id=645836&rc_uuid=Bj8HxyROogeX-QrIrYkK6jsSpBfKy6KfUc9_V3QHKjD6dpqExtG5iZmmXo-7etObOSVGlQGK8JLNBsXoBmTT6T0mxD5l8YnYYqZ8IQy2d3ed9vsZ8Xb9VfG3mpIXTRliXTC0qAR8_cTkcdBRpVHbJEMoV5OIDdZSYKqvfzVPyAw,RevContent,Native,screenshots/1ae8394e-6b5a-4302-ab02-392130338525.png,external_screenshots/389c22e3-fc3e-4c12-b85e-50479721aa1a.png
333520,96553,Supplements,misinfo,article,https://www.rawstory.com/2020/01/trump-urges-mops-and-buckets-as-his-superior-response-to-rising-sea-levels-from-climate-change/,https://darkspotfix.com/pl/how-to-remove-the-look-of-age-spots191227A.php?n=rev,RevContent,Native,screenshots/be60d330-51c3-405d-b957-945de4d8a2b6.png,external_screenshots/389c22e3-fc3e-4c12-b85e-50479721aa1a.png
333523,96554,Supplements,misinfo,article,https://www.rawstory.com/2020/01/trump-urges-mops-and-buckets-as-his-superior-response-to-rising-sea-levels-from-climate-change/,https://thecaninecode.com/warning-signs-wrong-dog191219B.php?n=rev,RevContent,Native,screenshots/3996c270-ef1d-4d11-ab18-1aa6d623a03b.png,external_screenshots/389c22e3-fc3e-4c12-b85e-50479721aa1a.png
